Row ID,Order Date,Ship Date,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Sales,year,month,quarter,day_of_week,delivery_days
4121,2018-09-04,2018-09-10,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,19.04,2018,9,3,1,6
4122,2018-05-11,2018-05-12,Same Day,Consumer,Seattle,Washington,West,Office Supplies,Paper,37.44,2018,5,2,4,1
4123,2018-05-11,2018-05-12,Same Day,Consumer,Seattle,Washington,West,Office Supplies,Labels,37.59,2018,5,2,4,1
4124,2018-05-11,2018-05-12,Same Day,Consumer,Seattle,Washington,West,Office Supplies,Binders,26.032,2018,5,2,4,1
4125,2015-05-11,2015-05-18,Standard Class,Corporate,Watertown,New York,East,Office Supplies,Appliances,35.91,2015,5,2,0,7
4126,2018-07-27,2018-07-31,Second Class,Consumer,Jacksonville,Florida,South,Furniture,Furnishings,91.032,2018,7,3,4,4
4127,2018-05-06,2018-05-09,First Class,Consumer,Arlington,Virginia,South,Office Supplies,Art,54.66,2018,5,2,6,3
4128,2015-09-19,2015-09-24,Standard Class,Consumer,Charlotte,North Carolina,South,Office Supplies,Storage,67.344,2015,9,3,5,5
4129,2015-09-19,2015-09-24,Standard Class,Consumer,Charlotte,North Carolina,South,Technology,Machines,2624.985,2015,9,3,5,5
4130,2016-03-29,2016-04-04,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Appliances,73.28,2016,3,1,1,6
4131,2015-11-18,2015-11-25,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,14.48,2015,11,4,2,7
4132,2016-07-02,2016-07-09,Standard Class,Consumer,Hollywood,Florida,South,Office Supplies,Paper,11.952,2016,7,3,5,7
4133,2016-07-02,2016-07-09,Standard Class,Consumer,Hollywood,Florida,South,Office Supplies,Paper,15.552,2016,7,3,5,7
4134,2015-09-08,2015-09-13,Standard Class,Consumer,Chesapeake,Virginia,South,Office Supplies,Fasteners,45.0,2015,9,3,1,5
4135,2015-09-08,2015-09-13,Standard Class,Consumer,Chesapeake,Virginia,South,Technology,Machines,209.97,2015,9,3,1,5
4136,2018-10-02,2018-10-08,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Binders,112.12,2018,10,4,1,6
4137,2018-10-02,2018-10-08,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Storage,1575.14,2018,10,4,1,6
4138,2018-11-19,2018-11-23,Standard Class,Consumer,Alexandria,Virginia,South,Office Supplies,Fasteners,25.06,2018,11,4,0,4
4139,2017-12-30,2018-01-01,First Class,Corporate,Deer Park,Texas,Central,Office Supplies,Binders,6.924,2017,12,4,5,2
4140,2018-12-01,2018-12-04,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,37.392,2018,12,4,5,3
4141,2018-12-01,2018-12-04,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,79.12,2018,12,4,5,3
4142,2017-06-13,2017-06-17,Standard Class,Consumer,Wichita,Kansas,Central,Office Supplies,Labels,18.9,2017,6,2,1,4
4143,2015-05-19,2015-05-23,Standard Class,Consumer,Midland,Michigan,Central,Office Supplies,Binders,57.42,2015,5,2,1,4
4144,2018-01-30,2018-02-06,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Art,12.74,2018,1,1,1,7
4145,2018-01-30,2018-02-06,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Art,8.82,2018,1,1,1,7
4146,2018-01-30,2018-02-06,Standard Class,Home Office,San Francisco,California,West,Furniture,Chairs,120.784,2018,1,1,1,7
4147,2016-11-28,2016-12-04,Standard Class,Consumer,Freeport,New York,East,Furniture,Furnishings,322.59,2016,11,4,0,6
4148,2018-10-23,2018-10-28,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Binders,9.762,2018,10,4,1,5
4149,2018-10-23,2018-10-28,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Storage,13.72,2018,10,4,1,5
4150,2018-10-23,2018-10-28,Standard Class,Consumer,Austin,Texas,Central,Technology,Accessories,55.2,2018,10,4,1,5
4151,2018-10-23,2018-10-28,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Storage,259.136,2018,10,4,1,5
4152,2018-09-07,2018-09-11,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,29.24,2018,9,3,4,4
4153,2018-09-07,2018-09-11,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,15.552,2018,9,3,4,4
4154,2018-09-07,2018-09-11,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,4.896,2018,9,3,4,4
4155,2017-12-29,2018-01-03,Standard Class,Corporate,Bristol,Tennessee,South,Office Supplies,Binders,38.088,2017,12,4,4,5
4156,2017-12-29,2018-01-03,Standard Class,Corporate,Bristol,Tennessee,South,Office Supplies,Binders,2.808,2017,12,4,4,5
4157,2016-12-05,2016-12-09,Second Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,47.984,2016,12,4,0,4
4158,2016-12-05,2016-12-09,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,26.064,2016,12,4,0,4
4159,2015-11-01,2015-11-08,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,15.696,2015,11,4,6,7
4160,2017-04-16,2017-04-23,Standard Class,Consumer,Columbus,Georgia,South,Office Supplies,Art,12.84,2017,4,2,6,7
4161,2018-05-14,2018-05-18,Standard Class,Consumer,New York City,New York,East,Technology,Phones,539.97,2018,5,2,0,4
4162,2018-05-14,2018-05-18,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,22.58,2018,5,2,0,4
4163,2016-03-14,2016-03-18,Standard Class,Consumer,Dover,New Hampshire,East,Office Supplies,Labels,16.52,2016,3,1,0,4
4164,2016-03-14,2016-03-18,Standard Class,Consumer,Dover,New Hampshire,East,Office Supplies,Binders,671.94,2016,3,1,0,4
4165,2018-01-14,2018-01-16,First Class,Corporate,Aurora,Colorado,West,Technology,Accessories,169.064,2018,1,1,6,2
4166,2018-01-14,2018-01-16,First Class,Corporate,Aurora,Colorado,West,Office Supplies,Storage,168.624,2018,1,1,6,2
4167,2016-03-08,2016-03-13,Standard Class,Corporate,Long Beach,New York,East,Office Supplies,Paper,19.44,2016,3,1,1,5
4168,2015-10-11,2015-10-13,First Class,Consumer,Pasadena,California,West,Office Supplies,Storage,31.92,2015,10,4,6,2
4169,2015-10-11,2015-10-13,First Class,Consumer,Pasadena,California,West,Furniture,Chairs,433.568,2015,10,4,6,2
4170,2016-04-13,2016-04-14,First Class,Home Office,Mesa,Arizona,West,Office Supplies,Paper,31.104,2016,4,2,2,1
4171,2016-04-13,2016-04-14,First Class,Home Office,Mesa,Arizona,West,Office Supplies,Paper,54.816,2016,4,2,2,1
4172,2018-11-16,2018-11-20,Standard Class,Consumer,Fresno,California,West,Office Supplies,Storage,48.86,2018,11,4,4,4
4173,2017-07-01,2017-07-01,Same Day,Consumer,Columbia,South Carolina,South,Office Supplies,Binders,14.2,2017,7,3,5,0
4174,2017-07-01,2017-07-01,Same Day,Consumer,Columbia,South Carolina,South,Office Supplies,Paper,12.96,2017,7,3,5,0
4175,2017-07-01,2017-07-01,Same Day,Consumer,Columbia,South Carolina,South,Office Supplies,Binders,58.34,2017,7,3,5,0
4176,2016-11-29,2016-11-30,First Class,Home Office,Santa Ana,California,West,Office Supplies,Art,56.3,2016,11,4,1,1
4177,2015-04-07,2015-04-12,Standard Class,Corporate,Columbia,South Carolina,South,Technology,Phones,629.95,2015,4,2,1,5
4178,2015-04-07,2015-04-12,Standard Class,Corporate,Columbia,South Carolina,South,Office Supplies,Paper,122.97,2015,4,2,1,5
4179,2017-06-16,2017-06-18,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,46.35,2017,6,2,4,2
4180,2018-03-06,2018-03-10,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Binders,14.976,2018,3,1,1,4
4181,2018-10-07,2018-10-11,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,4.24,2018,10,4,6,4
4182,2018-10-06,2018-10-12,Standard Class,Home Office,New York City,New York,East,Technology,Accessories,319.96,2018,10,4,5,6
4183,2018-10-06,2018-10-12,Standard Class,Home Office,New York City,New York,East,Office Supplies,Paper,17.04,2018,10,4,5,6
4184,2018-10-06,2018-10-12,Standard Class,Home Office,New York City,New York,East,Office Supplies,Storage,344.91,2018,10,4,5,6
4185,2017-12-05,2017-12-07,First Class,Corporate,Franklin,Massachusetts,East,Furniture,Bookcases,81.94,2017,12,4,1,2
4186,2017-10-21,2017-10-22,First Class,Consumer,Baltimore,Maryland,East,Technology,Accessories,98.16,2017,10,4,5,1
4187,2018-05-18,2018-05-23,Standard Class,Corporate,Mcallen,Texas,Central,Office Supplies,Binders,6.874,2018,5,2,4,5
4188,2018-05-18,2018-05-23,Standard Class,Corporate,Mcallen,Texas,Central,Office Supplies,Binders,1.996,2018,5,2,4,5
4189,2018-05-18,2018-05-23,Standard Class,Corporate,Mcallen,Texas,Central,Office Supplies,Storage,8.928,2018,5,2,4,5
4190,2017-09-26,2017-10-01,Second Class,Corporate,Iowa City,Iowa,Central,Office Supplies,Paper,9.99,2017,9,3,1,5
4191,2018-11-17,2018-11-22,Standard Class,Consumer,Newark,Delaware,East,Technology,Copiers,10499.97,2018,11,4,5,5
4192,2016-07-08,2016-07-08,Same Day,Consumer,Houston,Texas,Central,Office Supplies,Paper,21.12,2016,7,3,4,0
4193,2016-11-16,2016-11-20,Standard Class,Corporate,Boise,Idaho,West,Furniture,Tables,696.42,2016,11,4,2,4
4194,2016-11-16,2016-11-20,Standard Class,Corporate,Boise,Idaho,West,Technology,Phones,304.776,2016,11,4,2,4
4195,2016-06-18,2016-06-22,Standard Class,Consumer,San Diego,California,West,Office Supplies,Art,51.98,2016,6,2,5,4
4196,2017-04-08,2017-04-14,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,24.7,2017,4,2,5,6
4197,2016-04-18,2016-04-23,Second Class,Consumer,New York City,New York,East,Office Supplies,Labels,21.93,2016,4,2,0,5
4198,2017-12-03,2017-12-08,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,394.816,2017,12,4,6,5
4199,2017-12-03,2017-12-08,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,18.192,2017,12,4,6,5
4200,2016-12-10,2016-12-10,Same Day,Home Office,New York City,New York,East,Office Supplies,Labels,7.31,2016,12,4,5,0
4201,2016-12-10,2016-12-10,Same Day,Home Office,New York City,New York,East,Technology,Copiers,799.984,2016,12,4,5,0
4202,2016-12-10,2016-12-10,Same Day,Home Office,New York City,New York,East,Office Supplies,Paper,41.28,2016,12,4,5,0
4203,2016-12-10,2016-12-10,Same Day,Home Office,New York City,New York,East,Office Supplies,Paper,184.66,2016,12,4,5,0
4204,2015-10-31,2015-11-02,Second Class,Consumer,Cranston,Rhode Island,East,Office Supplies,Art,49.25,2015,10,4,5,2
4205,2015-10-31,2015-11-02,Second Class,Consumer,Cranston,Rhode Island,East,Office Supplies,Paper,10.16,2015,10,4,5,2
4206,2015-10-31,2015-11-02,Second Class,Consumer,Cranston,Rhode Island,East,Furniture,Furnishings,14.76,2015,10,4,5,2
4207,2015-10-31,2015-11-02,Second Class,Consumer,Cranston,Rhode Island,East,Office Supplies,Binders,34.08,2015,10,4,5,2
4208,2015-10-31,2015-11-02,Second Class,Consumer,Cranston,Rhode Island,East,Furniture,Furnishings,17.67,2015,10,4,5,2
4209,2015-10-31,2015-11-02,Second Class,Consumer,Cranston,Rhode Island,East,Furniture,Chairs,1604.9,2015,10,4,5,2
4210,2015-10-31,2015-11-02,Second Class,Consumer,Cranston,Rhode Island,East,Furniture,Tables,385.686,2015,10,4,5,2
4211,2018-12-09,2018-12-14,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,15.984,2018,12,4,6,5
4212,2015-05-05,2015-05-09,Second Class,Consumer,Richmond,Kentucky,South,Office Supplies,Paper,9.42,2015,5,2,1,4
4213,2015-05-05,2015-05-09,Second Class,Consumer,Richmond,Kentucky,South,Office Supplies,Art,6.56,2015,5,2,1,4
4214,2015-05-05,2015-05-09,Second Class,Consumer,Richmond,Kentucky,South,Office Supplies,Paper,24.56,2015,5,2,1,4
4215,2017-03-04,2017-03-08,Standard Class,Consumer,Mishawaka,Indiana,Central,Office Supplies,Binders,128.4,2017,3,1,5,4
4216,2015-11-30,2015-12-04,Standard Class,Consumer,Mount Vernon,New York,East,Office Supplies,Envelopes,62.28,2015,11,4,0,4
4217,2016-02-18,2016-02-22,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Labels,9.24,2016,2,1,3,4
4218,2018-04-01,2018-04-03,First Class,Corporate,San Francisco,California,West,Furniture,Bookcases,482.664,2018,4,2,6,2
4219,2018-04-01,2018-04-03,First Class,Corporate,San Francisco,California,West,Technology,Machines,4799.984,2018,4,2,6,2
4220,2018-06-11,2018-06-13,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,37.94,2018,6,2,0,2
4221,2018-06-11,2018-06-13,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,18.288,2018,6,2,0,2
4222,2018-06-11,2018-06-13,Second Class,Consumer,Seattle,Washington,West,Technology,Machines,385.8,2018,6,2,0,2
4223,2018-06-11,2018-06-13,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,102.96,2018,6,2,0,2
4224,2018-06-11,2018-06-13,Second Class,Consumer,Seattle,Washington,West,Furniture,Bookcases,174.42,2018,6,2,0,2
4225,2017-09-30,2017-10-03,First Class,Consumer,Quincy,Illinois,Central,Office Supplies,Binders,1.964,2017,9,3,5,3
4226,2015-12-13,2015-12-17,Standard Class,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,94.428,2015,12,4,6,4
4227,2018-11-11,2018-11-16,Standard Class,Consumer,Urbandale,Iowa,Central,Office Supplies,Fasteners,45.92,2018,11,4,6,5
4228,2016-01-05,2016-01-10,Standard Class,Home Office,Seattle,Washington,West,Furniture,Chairs,61.584,2016,1,1,1,5
4229,2017-03-24,2017-03-26,First Class,Corporate,Richmond,Indiana,Central,Office Supplies,Paper,22.48,2017,3,1,4,2
4230,2018-07-05,2018-07-10,Standard Class,Corporate,Dallas,Texas,Central,Furniture,Furnishings,332.028,2018,7,3,3,5
4231,2018-07-05,2018-07-10,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,11.394,2018,7,3,3,5
4232,2018-07-05,2018-07-10,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,15.552,2018,7,3,3,5
4233,2018-07-05,2018-07-10,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,31.104,2018,7,3,3,5
4234,2018-07-05,2018-07-10,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,6.316,2018,7,3,3,5
4235,2015-09-21,2015-09-24,First Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,11.352,2015,9,3,0,3
4236,2015-09-21,2015-09-24,First Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Labels,20.808,2015,9,3,0,3
4237,2017-07-23,2017-07-27,Standard Class,Home Office,Rockford,Illinois,Central,Office Supplies,Binders,11.416,2017,7,3,6,4
4238,2018-08-29,2018-09-03,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,9.408,2018,8,3,2,5
4239,2018-03-26,2018-03-28,First Class,Home Office,Seattle,Washington,West,Office Supplies,Art,19.83,2018,3,1,0,2
4240,2018-12-29,2019-01-04,Standard Class,Corporate,Grand Rapids,Michigan,Central,Office Supplies,Paper,209.7,2018,12,4,5,6
4241,2015-09-20,2015-09-26,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Appliances,43.92,2015,9,3,6,6
4242,2015-09-20,2015-09-26,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Binders,20.232,2015,9,3,6,6
4243,2017-04-04,2017-04-05,First Class,Home Office,Springfield,Virginia,South,Technology,Phones,149.97,2017,4,2,1,1
4244,2017-04-04,2017-04-05,First Class,Home Office,Springfield,Virginia,South,Office Supplies,Paper,27.81,2017,4,2,1,1
4245,2015-03-26,2015-03-30,Standard Class,Corporate,Los Angeles,California,West,Technology,Accessories,66.3,2015,3,1,3,4
4246,2018-11-28,2018-12-04,Standard Class,Home Office,Baltimore,Maryland,East,Office Supplies,Art,1.64,2018,11,4,2,6
4247,2018-11-28,2018-12-04,Standard Class,Home Office,Baltimore,Maryland,East,Furniture,Furnishings,1049.2,2018,11,4,2,6
4248,2018-11-28,2018-12-04,Standard Class,Home Office,Baltimore,Maryland,East,Furniture,Furnishings,20.9,2018,11,4,2,6
4249,2017-12-01,2017-12-05,Second Class,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,88.08,2017,12,4,4,4
4250,2017-12-01,2017-12-05,Second Class,Consumer,Fairfield,Connecticut,East,Furniture,Chairs,751.92,2017,12,4,4,4
4251,2015-09-19,2015-09-19,Same Day,Corporate,New York City,New York,East,Furniture,Chairs,887.103,2015,9,3,5,0
4252,2016-10-23,2016-10-23,Same Day,Consumer,Lakeland,Florida,South,Technology,Phones,55.944,2016,10,4,6,0
4253,2016-10-23,2016-10-23,Same Day,Consumer,Lakeland,Florida,South,Office Supplies,Art,10.688,2016,10,4,6,0
4254,2016-10-23,2016-10-23,Same Day,Consumer,Lakeland,Florida,South,Technology,Phones,11.824,2016,10,4,6,0
4255,2018-10-13,2018-10-16,First Class,Consumer,Freeport,Illinois,Central,Office Supplies,Paper,63.312,2018,10,4,5,3
4256,2018-10-13,2018-10-16,First Class,Consumer,Freeport,Illinois,Central,Office Supplies,Binders,96.784,2018,10,4,5,3
4257,2018-10-13,2018-10-16,First Class,Consumer,Freeport,Illinois,Central,Furniture,Furnishings,10.476,2018,10,4,5,3
4258,2016-09-04,2016-09-09,Standard Class,Corporate,Medford,Oregon,West,Office Supplies,Binders,9.762,2016,9,3,6,5
4259,2017-03-14,2017-03-16,First Class,Corporate,Seattle,Washington,West,Furniture,Chairs,196.784,2017,3,1,1,2
4260,2018-10-28,2018-11-02,Second Class,Corporate,New York City,New York,East,Office Supplies,Envelopes,47.98,2018,10,4,6,5
4261,2018-10-15,2018-10-19,Second Class,Corporate,Fairfield,Connecticut,East,Office Supplies,Labels,13.05,2018,10,4,0,4
4262,2018-08-07,2018-08-11,Standard Class,Consumer,Moorhead,Minnesota,Central,Technology,Accessories,63.96,2018,8,3,1,4
4263,2018-09-21,2018-09-25,Standard Class,Consumer,Columbus,Georgia,South,Office Supplies,Appliances,80.48,2018,9,3,4,4
4264,2018-11-03,2018-11-08,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,11.673,2018,11,4,5,5
4265,2017-11-05,2017-11-09,Standard Class,Consumer,Houston,Texas,Central,Furniture,Tables,863.128,2017,11,4,6,4
4266,2017-11-05,2017-11-09,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,3.564,2017,11,4,6,4
4267,2017-11-05,2017-11-09,Standard Class,Consumer,Houston,Texas,Central,Furniture,Bookcases,956.6648,2017,11,4,6,4
4268,2017-11-05,2017-11-09,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,12.588,2017,11,4,6,4
4269,2017-11-05,2017-11-09,Standard Class,Consumer,Houston,Texas,Central,Technology,Accessories,171.96,2017,11,4,6,4
4270,2018-06-25,2018-06-29,Second Class,Consumer,Seattle,Washington,West,Furniture,Tables,871.4,2018,6,2,0,4
4271,2016-11-26,2016-11-30,Standard Class,Corporate,Jackson,Tennessee,South,Furniture,Furnishings,692.472,2016,11,4,5,4
4272,2017-11-24,2017-11-27,Second Class,Corporate,Baltimore,Maryland,East,Furniture,Furnishings,207.76,2017,11,4,4,3
4273,2018-07-21,2018-07-21,Same Day,Consumer,Murray,Utah,West,Technology,Phones,71.928,2018,7,3,5,0
4274,2018-07-21,2018-07-21,Same Day,Consumer,Murray,Utah,West,Office Supplies,Art,25.99,2018,7,3,5,0
4275,2016-10-23,2016-10-28,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,3.592,2016,10,4,6,5
4276,2016-07-09,2016-07-13,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Appliances,48.632,2016,7,3,5,4
4277,2018-08-18,2018-08-22,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Storage,323.1,2018,8,3,5,4
4278,2017-04-16,2017-04-20,Standard Class,Corporate,Lakewood,New Jersey,East,Technology,Machines,9099.93,2017,4,2,6,4
4279,2017-04-16,2017-04-20,Standard Class,Corporate,Lakewood,New Jersey,East,Furniture,Furnishings,9.96,2017,4,2,6,4
4280,2017-04-16,2017-04-20,Standard Class,Corporate,Lakewood,New Jersey,East,Office Supplies,Binders,25.3,2017,4,2,6,4
4281,2015-11-14,2015-11-18,Standard Class,Home Office,New York City,New York,East,Office Supplies,Paper,11.36,2015,11,4,5,4
4282,2015-11-14,2015-11-18,Standard Class,Home Office,New York City,New York,East,Furniture,Chairs,69.264,2015,11,4,5,4
4283,2015-12-20,2015-12-23,First Class,Consumer,Indianapolis,Indiana,Central,Office Supplies,Labels,3.69,2015,12,4,6,3
4284,2015-12-20,2015-12-23,First Class,Consumer,Indianapolis,Indiana,Central,Office Supplies,Binders,1103.97,2015,12,4,6,3
4285,2016-11-21,2016-11-26,Second Class,Corporate,Port Arthur,Texas,Central,Furniture,Bookcases,246.1328,2016,11,4,0,5
4286,2016-11-21,2016-11-26,Second Class,Corporate,Port Arthur,Texas,Central,Office Supplies,Labels,11.696,2016,11,4,0,5
